3804,I358,Other aortic valve disorders,Other aortic valve disorders,Other aortic valve disorders,Other aortic valve disorders,Outros transtornos da valva aórtica,I35.8 Outr transt da valva aortica,
3805,I359,"Aortic valve disorder, unspecified","Aortic valve disorder, unspecified","Aortic valve disorder, unspecified","Aortic valve disorder, unspecified",Transtornos não especificados da valva aórtica,I35.9 Transt NE da valva aortica,
3806,I36,Nonrheumatic tricuspid valve disorders,Nonrheumatic tricuspid valve disorders,Nonrheumatic tricuspid valve disorders,Nonrheumatic tricuspid valve disorders,Transtornos não-reumáticos da valva tricúspide,I36   Transt nao-reumaticos da valva tricuspide,
3807,I360,Nonrheumatic tricuspid (valve) stenosis,Nonrheumatic tricuspid (valve) stenosis,Nonrheumatic tricuspid (valve) stenosis,Nonrheumatic tricuspid (valve) stenosis,Estenose (da valva) tricúspide não-reumática,I36.0 Estenose tricuspide nao-reumatica,
3808,I361,Nonrheumatic tricuspid (valve) insufficiency,Nonrheumatic tricuspid (valve) insufficiency,Nonrheumatic tricuspid (valve) insufficiency,Nonrheumatic tricuspid (valve) insufficiency,Insuficiência (da valva) tricúspide não-reumática,I36.1 Insuf tricuspide nao-reumatica,
3809,I362,Nonrheumatic tricuspid (valve) stenosis with insufficiency,Nonrheumatic tricuspid (valve) stenosis with insufficiency,Nonrheumatic tricuspid (valve) stenosis with insufficiency,Nonrheumatic tricuspid (valve) stenosis with insufficiency,"Estenose (da valva) tricúspide com insuficiência, não-reumática",I36.2 Estenose tricuspide c/insuf nao-reumatica,
3810,I368,Other nonrheumatic tricuspid valve disorders,Other nonrheumatic tricuspid valve disorders,Other nonrheumatic tricuspid valve disorders,Other nonrheumatic tricuspid valve disorders,Outros transtornos não-reumáticos da valva tricúspide,I36.8 Outr transt nao-reumaticos valva tricuspide,
3811,I369,"Nonrheumatic tricuspid valve disorder, unspecified","Nonrheumatic tricuspid valve disorder, unspecified","Nonrheumatic tricuspid valve disorder, unspecified","Nonrheumatic tricuspid valve disorder, unspecified","Transtornos não-reumáticos da valva tricúspide, não especificados",I36.9 Transt nao-reumaticos da valva tricuspide NE,
3812,I37,Pulmonary valve disorders,Pulmonary valve disorders,Pulmonary valve disorders,Pulmonary valve disorders,Transtornos da valva pulmonar,I37   Transt da valva pulmonar,
3813,I370,Pulmonary valve stenosis,Pulmonary valve stenosis,Pulmonary valve stenosis,Pulmonary valve stenosis,Estenose da valva pulmonar,I37.0 Estenose da valva pulmonar,
3814,I371,Pulmonary valve insufficiency,Pulmonary valve insufficiency,Pulmonary valve insufficiency,Pulmonary valve insufficiency,Insuficiência da valva pulmonar,I37.1 Insuf da valva pulmonar,
3815,I372,Pulmonary valve stenosis with insufficiency,Pulmonary valve stenosis with insufficiency,Pulmonary valve stenosis with insufficiency,Pulmonary valve stenosis with insufficiency,Estenose da valva pulmonar com insuficiência,I37.2 Estenose da valva pulmonar c/insuf,
3816,I378,Other pulmonary valve disorders,Other pulmonary valve disorders,Other pulmonary valve disorders,Other pulmonary valve disorders,Outros transtornos da valva pulmonar,I37.8 Outr transt da valva pulmonar,
3817,I379,"Pulmonary valve disorder, unspecified","Pulmonary valve disorder, unspecified","Pulmonary valve disorder, unspecified","Pulmonary valve disorder, unspecified",Transtornos não especificados da valva pulmonar,I37.9 Transt NE da valva pulmonar,
3818,I38,"Endocarditis, valve unspecified","Endocarditis, valve unspecified","Endocarditis, valve unspecified","Endocarditis, valve unspecified",Endocardite de valva não especificada,I38   Endocardite de valva NE,
3819,I39,Endocarditis and heart valve disorders in diseases classified elsewhere,Endocarditis and heart valve disorders in diseases classified elsewhere,Endocarditis and heart valve disorders in diseases classified elsewhere,Endocarditis and heart valve disorders in diseases classified elsewhere,Endocardite e transtornos valvulares cardíacos em doenças classificadas em outra parte,I39   Endocardite transt valvulares card doenc COP,
3820,I390,Mitral valve disorders in diseases classified elsewhere,Mitral valve disorders in diseases classified elsewhere,Mitral valve disorders in diseases classified elsewhere,Mitral valve disorders in diseases classified elsewhere,Transtornos da valva mitral em doenças classificadas em outra parte,I39.0 Transt da valva mitral em doenc COP,
3821,I391,Aortic valve disorders in diseases classified elsewhere,Aortic valve disorders in diseases classified elsewhere,Aortic valve disorders in diseases classified elsewhere,Aortic valve disorders in diseases classified elsewhere,Transtornos da valva aórtica em doenças classificadas em outra parte,I39.1 Transt da valva aortica em doenc COP,
3822,I392,Tricuspid valve disorders in diseases classified elsewhere,Tricuspid valve disorders in diseases classified elsewhere,Tricuspid valve disorders in diseases classified elsewhere,Tricuspid valve disorders in diseases classified elsewhere,Transtornos da valva tricúspide em doenças classificadas em outra parte,I39.2 Transt da valva tricuspide em doenc COP,
3823,I393,Pulmonary valve disorders in diseases classified elsewhere,Pulmonary valve disorders in diseases classified elsewhere,Pulmonary valve disorders in diseases classified elsewhere,Pulmonary valve disorders in diseases classified elsewhere,Transtornos da valva pulmonar em doenças classificadas em outra parte,I39.3 Transt da valva pulmonar em doenc COP,
3824,I394,Multiple valve disorders in diseases classified elsewhere,Multiple valve disorders in diseases classified elsewhere,Multiple valve disorders in diseases classified elsewhere,Multiple valve disorders in diseases classified elsewhere,Transtornos de múltiplas valvas em doenças classificadas em outra parte,I39.4 Transt de mult valvas em doenc COP,
3825,I398,"Endocarditis, valve unspecified, in diseases classified elsewhere","Endocarditis, valve unspecified, in diseases classified elsewhere","Endocarditis, valve unspecified, in diseases classified elsewhere","Endocarditis, valve unspecified, in diseases classified elsewhere","Endocardite, de valva não especificada, em doenças classificadas em outra parte",I39.8 Endocardite de valva NE em doenc COP,
3826,I40,Acute myocarditis,Acute myocarditis,Acute myocarditis,Acute myocarditis,Miocardite aguda,I40   Miocardite aguda,
3827,I400,Infective myocarditis,Infective myocarditis,Infective myocarditis,Infective myocarditis,Miocardite infecciosa,I40.0 Miocardite infecc,
3828,I401,Isolated myocarditis,Isolated myocarditis,Isolated myocarditis,Isolated myocarditis,Miocardite isolada,I40.1 Miocardite isolada,
3829,I408,Other acute myocarditis,Other acute myocarditis,Other acute myocarditis,Other acute myocarditis,Outras miocardites agudas,I40.8 Outr miocardites agudas,
3830,I409,"Acute myocarditis, unspecified","Acute myocarditis, unspecified","Acute myocarditis, unspecified","Acute myocarditis, unspecified",Miocardite aguda não especificada,I40.9 Miocardite aguda NE,
3831,I41,Myocarditis in diseases classified elsewhere,Myocarditis in diseases classified elsewhere,Myocarditis in diseases classified elsewhere,Myocarditis in diseases classified elsewhere,Miocardite em doenças classificadas em outra parte,I41   Miocardite em doenc COP,
3832,I410,Myocarditis in bacterial diseases classified elsewhere,Myocarditis in bacterial diseases classified elsewhere,Myocarditis in bacterial diseases classified elsewhere,Myocarditis in bacterial diseases classified elsewhere,Miocardite em doenças bacterianas classificadas em outra parte,I41.0 Miocardite em doenc bacter COP,
3833,I411,Myocarditis in viral diseases classified elsewhere,Myocarditis in viral diseases classified elsewhere,Myocarditis in viral diseases classified elsewhere,Myocarditis in viral diseases classified elsewhere,Miocardite em doenças virais classificadas em outra parte,I41.1 Miocardite em doenc virais COP,
3834,I412,Myocarditis in other infectious and parasitic diseases classified elsewhere,Myocarditis in other infectious and parasitic diseases classified elsewhere,Myocarditis in other infectious and parasitic diseases classified elsewhere,Myocarditis in other infectious and parasitic diseases classified elsewhere,Miocardite em outras doenças infecciosas e parasitárias classificadas em outra parte,I41.2 Miocardite outr doenc infecc e parasit COP,
3835,I418,Myocarditis in other diseases classified elsewhere,Myocarditis in other diseases classified elsewhere,Myocarditis in other diseases classified elsewhere,Myocarditis in other diseases classified elsewhere,Miocardite em outras doenças classificadas em outra parte,I41.8 Miocardite em outr doenc COP,
3836,I42,Cardiomyopathy,Cardiomyopathy,Cardiomyopathy,Cardiomyopathy,Cardiomiopatias,I42   Cardiomiopatias,
3837,I420,Dilated cardiomyopathy,Dilated cardiomyopathy,Dilated cardiomyopathy,Dilated cardiomyopathy,Cardiomiopatia dilatada,I42.0 Cardiomiopatia dilatada,
3838,I421,Obstructive hypertrophic cardiomyopathy,Obstructive hypertrophic cardiomyopathy,Obstructive hypertrophic cardiomyopathy,Obstructive hypertrophic cardiomyopathy,Cardiomiopatia obstrutiva hipertrófica,I42.1 Cardiomiopatia obstrutiva hipertrofica,
3839,I422,Other hypertrophic cardiomyopathy,Other hypertrophic cardiomyopathy,Other hypertrophic cardiomyopathy,Other hypertrophic cardiomyopathy,Outras cardiomiopatias hipertróficas,I42.2 Outr cardiomiopatias hipertroficas,
3840,I423,Endomyocardial (eosinophilic) disease,Endomyocardial (eosinophilic) disease,Endomyocardial (eosinophilic) disease,Endomyocardial (eosinophilic) disease,Doença endomiocárdica (eosinofílica),I42.3 Doenc endomiocardica,
3841,I424,Endocardial fibroelastosis,Endocardial fibroelastosis,Endocardial fibroelastosis,Endocardial fibroelastosis,Fibroelastose endocárdica,I42.4 Fibroelastose endocardica,
3842,I425,Other restrictive cardiomyopathy,Other restrictive cardiomyopathy,Other restrictive cardiomyopathy,Other restrictive cardiomyopathy,Outras cardiomiopatias restritivas,I42.5 Outr cardiomiopatias restritivas,
3843,I426,Alcoholic cardiomyopathy,Alcoholic cardiomyopathy,Alcoholic cardiomyopathy,Alcoholic cardiomyopathy,Cardiomiopatia alcoólica,I42.6 Cardiomiopatia alcoolica,
3844,I427,Cardiomyopathy due to drugs and other external agents,Cardiomyopathy due to drugs and other external agents,Cardiomyopathy due to drugs and other external agents,Cardiomyopathy due to drugs and other external agents,Cardiomiopatia devida a drogas e outros agentes externos,I42.7 Cardiomiopatia dev drogas e outr agentes ext,
3845,I428,Other cardiomyopathies,Other cardiomyopathies,Other cardiomyopathies,Other cardiomyopathies,Outras cardiomiopatias,I42.8 Outr cardiomiopatias,
3846,I429,"Cardiomyopathy, unspecified","Cardiomyopathy, unspecified","Cardiomyopathy, unspecified","Cardiomyopathy, unspecified",Cardiomiopatia não especificada,I42.9 Cardiomiopatia NE,
3847,I43,Cardiomyopathy in diseases classified elsewhere,Cardiomyopathy in diseases classified elsewhere,Cardiomyopathy in diseases classified elsewhere,Cardiomyopathy in diseases classified elsewhere,Cardiomiopatia em doenças classificadas em outra parte,I43   Cardiomiopatia em doenc COP,
3848,I430,Cardiomyopathy in infectious and parasitic diseases classified elsewhere,Cardiomyopathy in infectious and parasitic diseases classified elsewhere,Cardiomyopathy in infectious and parasitic diseases classified elsewhere,Cardiomyopathy in infectious and parasitic diseases classified elsewhere,Cardiomiopatia em doenças infecciosas e parasitárias classificadas em outra parte,I43.0 Cardiomiopatia em doenc infecc e parasit COP,
